code;name;sitecode;lat;lon;start;stop;lm;m_6;m_5;m_4;m_3;m_2;m_1;m0;m1;m2;m3;m4;m5;m6;m7
DIJSD;Sietse Dijkstra;96605;52.4150;6.9664;2011-10-23 02:45:00;2011-10-23 04:55:00;6.044;0;0;0;0;0;0;1;3;3;6;3;2;0;0
DIJSF;Sietse Dijkstra;70408;52.4444;6.5931;2011-10-24 01:20:00;2011-10-24 03:30:00;6.200;0;0;0;0;0;2;1;2;2;5;4;4;0;0
DIJSG;Sietse Dijkstra;57099;52.4444;6.5931;2011-10-27 02:02:00;2011-10-27 03:20:00;6.200;0;0;0;0;0;0;0;1;0;3;0;1;0;0
ENZFK;Frank Enzlein;11131;52.6667;13.8500;2011-10-21 22:30:00;2011-10-21 23:30:00;6.250;0;0;0;0;0;0;0;2;2;1;1;1;0;0
ENZFK;Frank Enzlein;11131;52.6667;13.8500;2011-10-21 23:30:00;2011-10-22 00:20:00;6.074;0;0;0;0;0;0;1;0;3;3;3;1;0;0
FREMI;Miroslav Frenchev;29860;52.2908;13.2592;2011-10-21 20:05:00;2011-10-22 00:22:00;5.914;0;0;0;0;0;0;0;1;4;5;2.5;0.5;0;0
FREMI;Miroslav Frenchev;6920;52.2908;13.2592;2011-10-22 23:35:00;2011-10-23 01:30:00;6.541;0;0;0;0;0;0;0;4;5;9.5;8;2.5;1;0
FUKSE;Stefan Fuks;11295;44.1583;19.7364;2011-10-06 21:22:00;2011-10-07 02:00:00;6.267;0;0;0;0;0;0;1.5;1;4.5;1;0;0;0;0
GERCW;Christoph Gerber;16103;49.4303;8.6492;2011-10-21 22:18:00;2011-10-22 00:20:00;5.750;0;0;0;0;0;1;0;0.5;2;0.5;0;0;0;0
GERCX;Christoph Gerber;16103;49.4303;8.6492;2011-10-22 22:55:00;2011-10-23 01:23:00;5.750;0;0;0;0;0;1;0;2;3;2;2;0;0;0
GERCY;Christoph Gerber;16103;49.4303;8.6492;2011-10-23 23:03:00;2011-10-24 01:23:00;5.700;0;0;0;0;0;0;0;2;6.5;5;0.5;0;0;0
GERCZ;Christoph Gerber;16103;49.4303;8.6492;2011-10-26 22:26:00;2011-10-26 23:26:00;5.750;0;0;0;0;0;0;0;0;0;1;0;0;0;0
